dataset_id	sample_id	tier1	tier2	tier3	generic_sample_type	parental_cell_type	final_cell_type	include_blood	include_imac	platform	display_metadata
6491	PAW112	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW506	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AS  child
6491	PAW513	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AS  child
6491	PAW120	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW550	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AC  child
6491	PAW548	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA  child
6491	PAW161	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW124	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW117	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW341	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW557	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AS  child
6491	PAW128	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW138	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW155	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW486	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW533	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AS  child
6491	PAW349	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW143	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AC p. falciparum donor child
6491	PAW331	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW499	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW136	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW526	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AS  child
6491	PAW333	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW119	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW532	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AS  child
6491	PAW115	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW133	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AC p. falciparum donor child
6491	PAW139	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW116	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW509	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AS  child
6491	PAW530	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AS  child
6491	PAW140	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW137	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW344	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AC p. falciparum donor child
6491	PAW517	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA  child
6491	PAW123	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW536	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AS  child
6491	PAW113	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW127	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW150	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW334	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW523	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA  child
6491	PAW149	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AC p. falciparum donor child
6491	PAW524	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AS  child
6491	PAW546	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AS  child
6491	PAW510	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA  child
6491	PAW343	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AS p. falciparum donor child
6491	PAW156	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW152	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW160	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW485	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AS p. falciparum donor child
6491	PAW153	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW132	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW118	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW528	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AS  child
6491	PAW491	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW561	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AS  child
6491	PAW144	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW125	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW496	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW109	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW539	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AS  child
6491	PAW146	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW145	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AC p. falciparum donor child
6491	PAW134	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW555	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA  child
6491	PAW481	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW345	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW529	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AS  child
6491	PAW110	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW480	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW142	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW493	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW157	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW511	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AC  child
6491	PAW525	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AS  child
6491	PAW135	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW541	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA  child
6491	PAW111	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW505	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AS  child
6491	PAW544	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AS  child
6491	PAW563	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA  child
6491	PAW114	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW148	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6491	PAW495	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HumanHT-12	PBMC Hb_AA p. falciparum donor child
6489	GSM836199	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HuGene-1_0-ST	 severe parasite burden Plasmodium falciparum child
6489	GSM836201	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HuGene-1_0-ST	 severe parasite burden Plasmodium falciparum child
6489	GSM836195	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HuGene-1_0-ST	 severe parasite burden Plasmodium falciparum child
6489	GSM836197	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HuGene-1_0-ST	 severe parasite burden Plasmodium falciparum child
6489	GSM836200	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HuGene-1_0-ST	 mild parasite burden Plasmodium falciparum child
6489	GSM836203	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HuGene-1_0-ST	 severe parasite burden Plasmodium falciparum child
6489	GSM836198	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HuGene-1_0-ST	 mild parasite burden Plasmodium falciparum child
6489	GSM836204	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HuGene-1_0-ST	 mild parasite burden Plasmodium falciparum child
6489	GSM836202	Unspecified Blood	PBMC	child	hematopoietic cell	peripheral blood mononuclear cell	null	false	false	HuGene-1_0-ST	 mild parasite burden Plasmodium falciparum child
6490	GSM123729	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
7130	GSM20970	unspecified blood	MC	adult	hematopoietic cell	mononuclear cell of bone marrow	null	false	false	HG-U133A	MC bone marrow   adult
7130	GSM20974	unspecified blood	MC	adult	hematopoietic cell	mononuclear cell of bone marrow	null	false	false	HG-U133A	MC bone marrow   adult
7130	GSM20971	unspecified blood	MC	adult	hematopoietic cell	mononuclear cell of bone marrow	null	false	false	HG-U133A	MC bone marrow   adult
7130	GSM20968	hematopoietic stem and progenitor cell	MHP	adult	hematopoietic cell	mononuclear cell of bone marrow	null	false	false	HG-U133A	MHP  CD34+  adult
7130	GSM20973	unspecified blood	MC	adult	hematopoietic cell	mononuclear cell of bone marrow	null	false	false	HG-U133A	MC bone marrow   adult
7130	GSM20969	hematopoietic stem and progenitor cell	MHP	adult	hematopoietic cell	mononuclear cell of bone marrow	null	false	false	HG-U133A	MHP  CD34+  adult
7130	GSM20967	hematopoietic stem and progenitor cell	MHP	adult	hematopoietic cell	mononuclear cell of bone marrow	null	false	false	HG-U133A	MHP  CD34+  adult
7130	GSM20972	unspecified blood	MC	adult	hematopoietic cell	mononuclear cell of bone marrow	null	false	false	HG-U133A	MC bone marrow   adult
6490	GSM123733	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123737	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123741	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123747	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123753	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123759	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123766	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123772	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123775	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123781	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123785	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123788	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123792	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123796	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123730	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123734	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123738	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123742	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123745	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123748	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123751	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123754	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123757	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123760	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123762	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123764	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123767	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123770	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123773	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123777	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123779	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123782	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123786	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123789	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123793	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123797	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum acutely-infected donor adult
6490	GSM123732	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123736	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123740	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123744	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123746	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123750	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123752	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123756	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123758	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123761	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123763	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123765	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123769	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123771	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123774	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123778	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123780	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123784	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123787	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123791	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123795	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123799	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	  adult
6490	GSM123731	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123735	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123739	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123743	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123749	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123755	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123768	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123776	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123783	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123790	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123794	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6490	GSM123798	Unspecified Blood	PBMC	adult	peripheral blood mononuclear cell	peripheral blood mononuclear cell	null	false	false	HG-U133A	 p. falciparum donor adult
6371	GSM265445	myeloid	Mo-Mac	adult	MDM	monocyte	macrophage	false	false	Human Genome U95v2	Mo-Mac CD14+ CSF-1 adult
6371	GSM265436	myeloid	Mo-Mac	adult	MDM	monocyte	macrophage	false	false	Human Genome U95v2	Mo-Mac CD14+ CSF-1 adult
6371	GSM265439	myeloid	Mo-Mac	adult	MDM	monocyte	macrophage	false	false	Human Genome U95v2	Mo-Mac CD14+ CSF-1 adult
7195	GSM2055899	myeloid	TRDC	adult	dendritic cell	CD1c+ dendritic cell	null	false	false	SurePrint G3 GE 8x60K 028004	thymus CD1c+  adult
